Date,Open,High,Low,Close,Volume,Ticker,Return,CumulativeReturn,RollingVol_21D,RollingVol_21D_Ann,RollingSharpe_21D,RunningMax,Drawdown,MarketReturn
2024-11-14,214.16,215.9,210.88,211.48,"42,620,312",AMZN,-0.012237272302662361,0.12675155842079988,0.020536810154138475,0.32601175434237883,4.716454410374758,214.1,-0.012237272302662361,-0.007629332615843849
2024-11-15,206.76,207.34,199.61,202.61,"86,591,133",AMZN,-0.04194250047285786,0.07949278064894205,0.023063258852027303,0.36611788407103957,2.7128308194276634,214.1,-0.05366651097617925,-0.011708964603681189
2024-11-18,204.15,204.67,200.95,201.7,"36,512,473",AMZN,-0.0044913873945018334,0.0746443603814797,0.023116481988659673,0.36696277517218395,2.3051225790652756,214.1,-0.0579168612797758,0.008757030905526677
2024-11-19,199.33,205.3,198.78,204.61,"31,197,869",AMZN,0.014427367377293221,0.09014864936863964,0.023229345935700158,0.3687544347873097,2.749642737165012,214.1,-0.04432508173750571,0.009849834518247851
2024-11-20,202.98,203.13,199.45,202.88,"32,768,988",AMZN,-0.008455109720932552,0.08093132292610128,0.023388751322427327,0.3712849168528547,2.3499377606949374,214.1,-0.05240541802895837,-0.0035936346695568666
2024-11-21,203.49,203.49,195.75,198.38,"58,800,039",AMZN,-0.02218059936908512,0.05695561830678231,0.023142329677933938,0.3673730945188962,2.5096708682151325,214.1,-0.07342363381597383,-0.0003304397009403294
2024-11-22,198.25,199.26,196.75,197.12,"31,530,840",AMZN,-0.00635144671841914,0.05024242101337295,0.02320699981193163,0.3683997010697629,2.0012877146654944,214.1,-0.07930873423633811,0.0042506898341324595
2024-11-25,199.28,201.95,199.0,201.45,"40,685,672",AMZN,0.021966314935064846,0.07331237679151759,0.02355917667615545,0.3739903354712436,2.4265651611390693,214.1,-0.05908453993461005,-0.007147592928492208
2024-11-26,201.9,208.0,201.79,207.86,"41,673,738",AMZN,0.03181931000248217,0.10746443603814781,0.024348480854944565,0.386520150866404,3.2432115206779106,214.1,-0.02914525922466127,0.007256548490673301
2024-11-27,206.98,207.64,205.05,205.74,"28,061,641",AMZN,-0.010199172519965383,0.09616921519526866,0.024492905908904145,0.3888128275215888,2.5095732564074686,214.1,-0.039047174217655245,-0.007587181464468906
2024-11-29,205.83,208.2,204.59,207.89,"24,892,449",AMZN,0.010450082628560287,0.10762427406894326,0.024499272557053264,0.3889138949277145,2.5241504830667054,214.1,-0.02900513778608127,0.011772419925262836
2024-12-02,209.96,212.99,209.51,210.71,"39,523,191",AMZN,0.013564866034922352,0.12264904896371664,0.02307101800217716,0.36624105676112995,4.201009302421378,214.1,-0.01583372255955151,0.009047168500681562
2024-12-03,210.31,214.02,209.65,213.44,"32,214,830",AMZN,0.012956195719235009,0.1371943097661037,0.01932661059361631,0.30680043189897094,3.102282975973112,214.1,-0.003082671648762192,0.002111939090349394
2024-12-04,215.96,220.0,215.75,218.16,"48,745,719",AMZN,0.022113943028485794,0.16234215994458956,0.019417145959065265,0.3082376362699767,4.371621203926772,218.16,0.0,0.008104318657035616
2024-12-05,218.03,222.15,217.3,220.55,"41,140,219",AMZN,0.010955262192886117,0.17507592306462816,0.019212567747530884,0.30499005784168265,4.101610094904073,220.55,0.0,0.009661864362808295
2024-12-06,220.75,227.15,220.6,227.03,"44,178,070",AMZN,0.029381092722738478,0.2096009377164476,0.018548202852566222,0.2944435920904144,3.895422044117782,227.03,0.0,0.009022498198141176
2024-12-09,227.21,230.08,225.67,226.09,"46,819,359",AMZN,-0.004140421970664665,0.20459267941818982,0.0185002471755756,0.2936823193187888,3.1523088238028394,227.03,-0.004140421970664665,-0.003826694708304133
2024-12-10,226.09,229.06,224.2,225.04,"31,199,859",AMZN,-0.004644168251581315,0.19899834834034857,0.018378440819740577,0.2917487033649097,3.348357826561334,227.03,-0.008765361405981609,-0.0015264443421197926
2024-12-11,226.41,231.2,226.26,230.26,"35,385,793",AMZN,0.02319587628865971,0.22681016569875867,0.01868208102701101,0.2965688422237758,4.492954853377949,230.26,0.0,0.016799049493225162
2024-12-12,229.83,231.09,227.63,228.97,"28,204,080",AMZN,-0.005602362546686335,0.21993713037455387,0.018795093062137593,0.29836285266438917,3.838109311770118,230.26,-0.005602362546686335,-0.005331270184246522
2024-12-13,228.4,230.2,225.86,227.46,"28,768,080",AMZN,-0.006594750403983052,0.2118919494911824,0.01834403782058466,0.2912025726841818,2.6369733757148666,230.26,-0.012160166768001357,-0.0007837456823749843
2024-12-16,230.23,233.0,228.01,232.93,"37,552,102",AMZN,0.024048184296139974,0.2410357504395546,0.0185402320964498,0.2943170602597432,4.0885122637183375,232.93,0.0,0.009600676658709926
2024-12-17,232.39,232.73,227.85,231.15,"35,948,129",AMZN,-0.0076417807925127645,0.2315520272790239,0.015476473898143706,0.24568140664002378,6.5732591185618165,232.93,-0.0076417807925127645,0.0033247155677786594
2024-12-18,230.77,231.4,220.11,220.52,"43,281,441",AMZN,-0.04598745403417692,0.1749160850338325,0.01915065562968549,0.30400723343992125,3.6741716114536747,232.93,-0.053277808783754765,-0.03533677909103415
2024-12-19,224.91,226.09,222.92,223.29,"39,918,738",AMZN,0.01256121893705786,0.18967446321061332,0.019106235708380197,0.30330208904973605,3.60888040345549,232.93,-0.04138582406731639,0.003739685242283614
2024-12-20,219.84,226.21,218.73,224.92,"88,279,188",AMZN,0.007299923865824676,0.19835899621716657,0.018886606983703647,0.2998155911321735,4.281436344562545,232.93,-0.03438801356630761,0.006368729639627186
